MISSIONID,OBS_YEAR,SITE,SITEVISITID,ISLAND,DATE_,DIVER,Method,Transectid,TRANSECT,Segmentid,SEGMENT,SEGLENGTH,SEGWIDTH,No colony observed,SITE_MIN_DEPTH,SITE_MAX_DEPTH,LATITUDE,LONGITUDE,REEF_ZONE,DEPTH_BIN
HA1801,2018,JAR-2040,12276,Jarvis,30-Jul-18,ALG,ADULT,1329,1,3084,1,2.5,1,0,18,21,-0.372275,-159.982315,Forereef,Shallow
HA1801,2018,JAR-1950,12249,Jarvis,29-Jul-18,CSC,ADULT,1313,1,3086,1,2.5,1,-1,33,35,-0.370827,-159.976099,Forereef,Mid
HA1801,2018,JAR-2046,12250,Jarvis,29-Jul-18,CSC,ADULT,1315,1,3094,1,2.5,1,0,12,18,-0.366229,-159.985434,Forereef,Shallow
HA1801,2018,JAR-2046,12250,Jarvis,29-Jul-18,CSC,JUVENILE,1315,1,3092,1,1,1,-1,12,18,-0.366229,-159.985434,Forereef,Shallow
HA1801,2018,JAR-2046,12250,Jarvis,29-Jul-18,CSC,JUVENILE,1315,1,3096,3,1,1,-1,12,18,-0.366229,-159.985434,Forereef,Shallow
HA1801,2018,JAR-2046,12250,Jarvis,29-Jul-18,CSC,ADULT,1315,1,3098,3,2.5,1,-1,12,18,-0.366229,-159.985434,Forereef,Shallow
HA1801,2018,JAR-2046,12250,Jarvis,29-Jul-18,CSC,JUVENILE,1315,1,3100,5,1,1,-1,12,18,-0.366229,-159.985434,Forereef,Shallow
HA1801,2018,JAR-2046,12250,Jarvis,29-Jul-18,CSC,ADULT,1315,1,3102,5,2.5,1,-1,12,18,-0.366229,-159.985434,Forereef,Shallow
HA1801,2018,JAR-1997,12251,Jarvis,29-Jul-18,CSC,JUVENILE,1317,1,3104,5,1,1,-1,21,23,-0.368374,-159.981009,Forereef,Shallow
HA1801,2018,JAR-1997,12251,Jarvis,29-Jul-18,CSC,ADULT,1317,1,3106,5,2.5,1,-1,21,23,-0.368374,-159.981009,Forereef,Shallow
HA1801,2018,JAR-1945,12273,Jarvis,30-Jul-18,CSC,JUVENILE,1323,1,3108,1,1,1,-1,27,29,-0.38043,-159.978151,Forereef,Mid
HA1801,2018,JAR-1945,12273,Jarvis,30-Jul-18,CSC,ADULT,1323,1,3110,1,2.5,1,0,27,29,-0.38043,-159.978151,Forereef,Mid
HA1801,2018,JAR-1965,12274,Jarvis,30-Jul-18,CSC,JUVENILE,1325,1,3112,1,1,1,-1,36,39,-0.38254,-159.975827,Forereef,Mid
HA1801,2018,JAR-1965,12274,Jarvis,30-Jul-18,CSC,ADULT,1325,1,3114,5,2.5,1,0,36,39,-0.38254,-159.975827,Forereef,Mid
HA1801,2018,JAR-1965,12274,Jarvis,30-Jul-18,CSC,JUVENILE,1325,1,3116,5,1,1,-1,36,39,-0.38254,-159.975827,Forereef,Mid
HA1801,2018,JAR-1965,12274,Jarvis,30-Jul-18,CSC,ADULT,1325,1,3118,1,2.5,1,0,36,39,-0.38254,-159.975827,Forereef,Mid
HA1801,2018,JAR-1981,12272,Jarvis,30-Jul-18,BH,ADULT,1321,1,3120,3,2.5,1,0,28,30,-0.378925,-159.972386,Forereef,Mid
HA1801,2018,JAR-1981,12272,Jarvis,30-Jul-18,BH,JUVENILE,1321,1,3122,3,1,1,-1,28,30,-0.378925,-159.972386,Forereef,Mid
HA1801,2018,JAR-1945,12273,Jarvis,30-Jul-18,BH,ADULT,1323,1,3124,3,2.5,1,-1,27,29,-0.38043,-159.978151,Forereef,Mid
HA1801,2018,JAR-1945,12273,Jarvis,30-Jul-18,BH,JUVENILE,1323,1,3126,3,1,1,-1,27,29,-0.38043,-159.978151,Forereef,Mid
HA1801,2018,PAL-1114,12355,Palmyra,3-Aug-18,MSW,JUVENILE,1387,1,3428,3,1,1,0,29,32,5.895702,-162.122905,Forereef,Mid
HA1801,2018,PAL-1111,12340,Palmyra,2-Aug-18,CSC,ADULT,1369,1,3334,7,2,1,0,48,51,5.897517,-162.09478,Forereef,Mid
HA1801,2018,PAL-1186,12342,Palmyra,2-Aug-18,CSC,JUVENILE,1373,1,3348,1,1,1,0,14,15,5.895223,-162.113847,Forereef,Shallow
HA1801,2018,PAL-1107,12352,Palmyra,3-Aug-18,MSW,ADULT,1381,1,3358,3,2.5,1,-,24,29,5.886772,-162.130038,Forereef,Mid
HA1801,2018,PAL-1052,12356,Palmyra,3-Aug-18,BH,ADULT,1389,1,3362,1,2.5,1,0,69,70,5.884333,-162.141086,Forereef,Deep
HA1801,2018,PAL-1052,12356,Palmyra,3-Aug-18,BH,JUVENILE,1389,1,3364,1,1,1,0,69,70,5.884333,-162.141086,Forereef,Deep
HA1801,2018,PAL-1107,12352,Palmyra,3-Aug-18,MSW,ADULT,1381,1,3370,7,2.5,1,0,24,29,5.886772,-162.130038,Forereef,Mid
HA1801,2018,PAL-1170,12354,Palmyra,3-Aug-18,MSW,ADULT,1385,1,3418,5,2.5,1,0,6,15,5.889177,-162.122065,Forereef,Shallow
HA1801,2018,PAL-1093,12357,Palmyra,3-Aug-18,CSC,JUVENILE,1391,1,3434,5,1,1,-,33,35,5.866929,-162.123102,Forereef,Mid
HA1801,2018,PAL-1065,12372,Palmyra,4-Aug-18,CSC,JUVENILE,1397,1,3444,3,1,1,0,65,66,5.863276,-162.028893,Forereef,Deep
HA1801,2018,PAL-1065,12372,Palmyra,4-Aug-18,CSC,ADULT,1397,1,3450,5,2.5,1,-,65,66,5.863276,-162.028893,Forereef,Deep
HA1801,2018,PAL-1095,12373,Palmyra,4-Aug-18,CSC,JUVENILE,1399,1,3452,1,1,1,0,23,26,5.869347,-162.034153,Forereef,Mid
HA1801,2018,PAL-1095,12373,Palmyra,4-Aug-18,CSC,ADULT,1399,1,3454,1,2.5,1,0,23,26,5.869347,-162.034153,Forereef,Mid
HA1801,2018,PAL-1095,12373,Palmyra,4-Aug-18,CSC,ADULT,1399,1,3460,7,2.5,1,0,23,26,5.869347,-162.034153,Forereef,Mid
HA1801,2018,PAL-1187,12386,Palmyra,4-Aug-18,ALG,JUVENILE,1411,1,3488,5,1,1,0,9,16,5.873456,-162.042798,Forereef,Shallow
HA1801,2018,PAL-1095,12373,Palmyra,4-Aug-18,MSW,JUVENILE,1399,1,3478,3,1,1,0,23,26,5.869347,-162.034153,Forereef,Mid
HA1801,2018,PAL-1102,12383,Palmyra,4-Aug-18,ALG,ADULT,1405,1,3512,7,2.5,1,0,36,38,5.867425,-162.017011,Forereef,Mid
HA1801,2018,PAL-1102,12383,Palmyra,4-Aug-18,BH,JUVENILE,1405,1,3526,1,1,1,0,36,38,5.867425,-162.017011,Forereef,Mid
HA1801,2018,PAL-1139,12385,Palmyra,4-Aug-18,BH,JUVENILE,1409,1,3522,3,1,1,0,16,18,5.879394,-162.029958,Forereef,Shallow
HA1801,2018,PAL-1138,12374,Palmyra,4-Aug-18,CSC,JUVENILE,1401,1,3528,5,1,1,0,14,15,5.867444,-162.041249,Forereef,Shallow
HA1801,2018,PAL-1138,12374,Palmyra,4-Aug-18,CSC,ADULT,1401,1,3530,5,2,1,-,14,15,5.867444,-162.041249,Forereef,Shallow
HA1801,2018,PAL-1102,12383,Palmyra,4-Aug-18,BH,ADULT,1405,1,3532,5,2.5,1,0,36,38,5.867425,-162.017011,Forereef,Mid
HA1801,2018,PAL-1102,12383,Palmyra,4-Aug-18,BH,JUVENILE,1405,1,3534,5,1,1,0,36,38,5.867425,-162.017011,Forereef,Mid
HA1801,2018,PAL-1059,12393,Palmyra,5-Aug-18,BH,JUVENILE,1421,1,3546,1,1,1,0,63,65,5.897446,-162.099882,Forereef,Deep
HA1801,2018,PAL-1162,12408,Palmyra,5-Aug-18,ALG,JUVENILE,1433,1,3548,5,1,1,0,14,16,5.895975,-162.07913,Forereef,Shallow
HA1801,2018,PAL-1059,12393,Palmyra,5-Aug-18,BH,ADULT,1421,1,3552,7,2.5,1,-,63,65,5.897446,-162.099882,Forereef,Deep
HA1801,2018,PAL-1162,12408,Palmyra,5-Aug-18,ALG,ADULT,1433,1,3554,7,2.5,1,-,14,16,5.895975,-162.07913,Forereef,Shallow
HA1801,2018,PAL-1059,12393,Palmyra,5-Aug-18,CSC,ADULT,1421,1,3560,3,2.5,1,-,63,65,5.897446,-162.099882,Forereef,Deep
HA1801,2018,PAL-1066,12416,Palmyra,6-Aug-18,BH,ADULT,1449,1,3568,1,2.5,1,0,62,63,5.868817,-162.129816,Forereef,Deep
HA1801,2018,PAL-1066,12416,Palmyra,6-Aug-18,BH,JUVENILE,1449,1,3570,1,1,1,0,62,63,5.868817,-162.129816,Forereef,Deep
HA1801,2018,PAL-1196,12375,Palmyra,4-Aug-18,MSW,JUVENILE,1403,1,3592,3,1,1,0,10,12,5.87507,-162.042945,Forereef,Shallow
HA1801,2018,PAL-1057,12406,Palmyra,5-Aug-18,MSW,ADULT,1429,1,3594,3,2.5,1,0,63,65,5.896885,-162.088899,Forereef,Deep
HA1801,2018,PAL-1059,12393,Palmyra,5-Aug-18,CSC,JUVENILE,1421,1,3608,5,1,1,-,63,65,5.897446,-162.099882,Forereef,Deep
HA1801,2018,PAL-1077,12394,Palmyra,5-Aug-18,CSC,JUVENILE,1423,1,3614,3,1,1,-,51,52,5.895581,-162.084318,Forereef,Mid
HA1801,2018,PAL-1104,12417,Palmyra,6-Aug-18,BH,ADULT,1451,1,3616,1,2.5,1,0,47,50,5.875905,-162.131017,Forereef,Mid
HA1801,2018,PAL-1120,12413,Palmyra,6-Aug-18,ALG,ADULT,1443,1,3622,1,2.5,1,-,34,37,5.868771,-162.07156,Forereef,Mid
HA1801,2018,PAL-1104,12417,Palmyra,6-Aug-18,MSW,JUVENILE,1451,1,3634,3,1,1,0,47,50,5.875905,-162.131017,Forereef,Mid
HA1801,2018,PAL-1190,12419,Palmyra,6-Aug-18,BH,ADULT,1455,1,3644,3,2.5,1,0,13,19,5.881436,-162.120753,Forereef,Shallow
HA1801,2018,PAL-1057,12406,Palmyra,5-Aug-18,ALG,ADULT,1429,1,3686,7,2.5,1,0,63,65,5.896885,-162.088899,Forereef,Deep
HA1801,2018,PAL-1066,12416,Palmyra,6-Aug-18,MSW,ADULT,1449,1,3696,5,2.5,1,0,62,63,5.868817,-162.129816,Forereef,Deep
HA1801,2018,PAL-1153,12395,Palmyra,5-Aug-18,BH,ADULT,1425,1,3704,7,2.5,1,0,12,13,5.895465,-162.08955,Forereef,Shallow
HA1801,2018,PAL-1152,12396,Palmyra,5-Aug-18,BH,JUVENILE,1427,1,3720,5,1,1,0,15,17,5.896258,-162.105142,Forereef,Shallow
HA1801,2018,PAL-1087,12414,Palmyra,6-Aug-18,CSC,JUVENILE,1445,1,3748,5,1,1,0,21,25,5.866966,-162.110286,Forereef,Mid
HA1801,2018,PAL-1087,12414,Palmyra,6-Aug-18,CSC,ADULT,1445,1,3750,5,2.5,1,0,21,25,5.866966,-162.110286,Forereef,Mid
HA1801,2018,PAL-1120,12413,Palmyra,6-Aug-18,CSC,ADULT,1443,1,3758,5,2.5,1,0,34,37,5.868771,-162.07156,Forereef,Mid
HA1801,2018,KIN-835,12438,Kingman,8-Aug-18,ALG,ADULT,1473,1,3764,5,2.5,1,0,23,27,6.427592,-162.371615,Forereef,Mid
HA1801,2018,KIN-832,12436,Kingman,8-Aug-18,BH,JUVENILE,1469,1,3776,1,1,1,0,73,78,6.433351,-162.378213,Forereef,Deep
HA1801,2018,KIN-835,12438,Kingman,8-Aug-18,BH,JUVENILE,1473,1,3796,3,1,1,0,23,27,6.427592,-162.371615,Forereef,Mid
HA1801,2018,KIN-850,12433,Kingman,8-Aug-18,JDG,JUVENILE,1463,1,3860,5,1,1,0,22,25,6.420936,-162.362801,Forereef,Mid
HA1801,2018,PAL-1100,12407,Palmyra,5-Aug-18,JDG,ADULT,1431,1,3864,1,2.5,1,-,43,45,5.898678,-162.066089,Forereef,Mid
HA1801,2018,KIN-918,12514,Kingman,11-Aug-18,ALG,JUVENILE,1525,1,3966,1,1,1,0,43,46,6.405131,-162.460287,Lagoon,Mid
HA1801,2018,KIN-899,12483,Kingman,9-Aug-18,ALG,ADULT,1481,1,3874,3,2.5,1,0,72,74,6.421698,-162.429344,Protected Slope,Deep
HA1801,2018,KIN-837,12485,Kingman,9-Aug-18,MSW,ADULT,1485,1,3888,7,2.5,1,0,21,25,6.429722,-162.37497,Forereef,Mid
HA1801,2018,KIN-837,12485,Kingman,9-Aug-18,ALG,ADULT,1485,1,3898,3,2.5,1,0,21,25,6.429722,-162.37497,Forereef,Mid
HA1801,2018,KIN-860,12487,Kingman,9-Aug-18,ALG,ADULT,1489,1,3902,5,2.5,1,0,12,14,6.404042,-162.344833,Forereef,Shallow
HA1801,2018,KIN-838,12486,Kingman,9-Aug-18,BH,ADULT,1487,1,3904,5,2.5,1,0,51,54,6.39717,-162.336306,Forereef,Mid
HA1801,2018,KIN-838,12486,Kingman,9-Aug-18,BH,JUVENILE,1487,1,3906,5,1,1,0,51,54,6.39717,-162.336306,Forereef,Mid
HA1801,2018,KIN-860,12487,Kingman,9-Aug-18,BH,ADULT,1489,1,3912,3,2.5,1,0,12,14,6.404042,-162.344833,Forereef,Shallow
HA1801,2018,KIN-860,12487,Kingman,9-Aug-18,BH,JUVENILE,1489,1,3914,3,1,1,0,12,14,6.404042,-162.344833,Forereef,Shallow
HA1801,2018,KIN-918,12514,Kingman,11-Aug-18,ALG,ADULT,1525,1,3968,1,2.5,1,0,43,46,6.405131,-162.460287,Lagoon,Mid
HA1801,2018,KIN-871,12488,Kingman,10-Aug-18,MSW,ADULT,1491,1,3940,3,2.5,1,0,77,80,6.417319,-162.399122,Protected Slope,Deep
HA1801,2018,KIN-871,12488,Kingman,10-Aug-18,MSW,JUVENILE,1491,1,3942,3,1,1,0,77,80,6.417319,-162.399122,Protected Slope,Deep
HA1801,2018,KIN-865,12492,Kingman,10-Aug-18,BH,JUVENILE,1499,1,3972,3,1,1,0,12,16,6.38196,-162.35016,Forereef,Shallow
HA1801,2018,KIN-5001,12512,Kingman,11-Aug-18,ALG,ADULT,1521,1,3982,1,2.5,1,0,64,66,6.397649,-162.336273,Forereef,Deep
HA1801,2018,KIN-905,12495,Kingman,10-Aug-18,ALG,ADULT,1505,1,4008,7,2.5,1,0,36,38,6.380195,-162.439061,Protected Slope,Mid
HA1801,2018,KIN-886,12489,Kingman,10-Aug-18,MSW,JUVENILE,1493,1,4042,3,1,1,-1,42,44,6.407084,-162.367163,Lagoon,Mid
HA1801,2018,KIN-820,12490,Kingman,10-Aug-18,MSW,ADULT,1495,1,4046,3,2.5,1,0,40,42,6.401337,-162.349918,Lagoon,Mid
HA1801,2018,KIN-820,12490,Kingman,10-Aug-18,MSW,ADULT,1495,1,4052,7,2.5,1,0,40,42,6.401337,-162.349918,Lagoon,Mid
HA1801,2018,KIN-863,12491,Kingman,10-Aug-18,BH,ADULT,1497,1,4064,1,2.5,1,0,16,18,6.393916,-162.335895,Forereef,Shallow
HA1801,2018,KIN-908,12516,Kingman,11-Aug-18,BH,ADULT,1529,1,4074,1,2.5,1,0,50,52,6.398091,-162.460927,Protected Slope,Mid
HA1801,2018,KIN-901,12513,Kingman,11-Aug-18,MSW,JUVENILE,1523,1,4088,3,1,1,0,45,48,6.401165,-162.466899,Lagoon,Mid
HA1801,2018,KIN-892,12515,Kingman,11-Aug-18,CSC,ADULT,1527,1,4104,5,2.5,1,0,59,62,6.392212,-162.462576,Protected Slope,Deep
HA1801,2018,PAL-1114,12355,Palmyra,3-Aug-18,JDG,ADULT,1387,1,4110,1,2.5,1,0,29,32,5.895702,-162.122905,Forereef,Mid
HA1801,2018,KIN-908,12516,Kingman,11-Aug-18,CSC,JUVENILE,1529,1,4114,3,1,1,0,50,52,6.398091,-162.460927,Protected Slope,Mid
HA1801,2018,PAL-1111,12340,Palmyra,2-Aug-18,CSC,JUVENILE,1369,1,3322,1,1,1,0,48,51,5.897517,-162.09478,Forereef,Mid
HA1801,2018,PAL-1111,12340,Palmyra,2-Aug-18,CSC,JUVENILE,1369,1,3330,5,1,1,-,48,51,5.897517,-162.09478,Forereef,Mid
HA1801,2018,PAL-1111,12340,Palmyra,2-Aug-18,CSC,ADULT,1369,1,3332,5,2.5,1,0,48,51,5.897517,-162.09478,Forereef,Mid
HA1801,2018,PAL-1093,12357,Palmyra,3-Aug-18,ALG,JUVENILE,1391,1,3366,3,1,1,0,33,35,5.866929,-162.123102,Forereef,Mid
HA1801,2018,PAL-1187,12386,Palmyra,4-Aug-18,BH,JUVENILE,1411,1,3486,1,1,1,0,9,16,5.873456,-162.042798,Forereef,Shallow
HA1801,2018,PAL-1134,12384,Palmyra,4-Aug-18,BH,ADULT,1407,1,3504,7,2.5,1,0,19,24,5.873855,-162.036243,Forereef,Mid
HA1801,2018,PAL-1134,12384,Palmyra,4-Aug-18,BH,JUVENILE,1407,1,3506,1,1,1,0,19,24,5.873855,-162.036243,Forereef,Mid
HA1801,2018,PAL-1134,12384,Palmyra,4-Aug-18,BH,ADULT,1407,1,3508,1,2.5,1,0,19,24,5.873855,-162.036243,Forereef,Mid
HA1801,2018,PAL-1102,12383,Palmyra,4-Aug-18,BH,ADULT,1405,1,3524,1,2.5,1,0,36,38,5.867425,-162.017011,Forereef,Mid
HA1801,2018,PAL-1162,12408,Palmyra,5-Aug-18,ALG,ADULT,1433,1,3550,5,2.5,1,-,14,16,5.895975,-162.07913,Forereef,Shallow
HA1801,2018,PAL-1100,12407,Palmyra,5-Aug-18,ALG,ADULT,1431,1,3566,7,2.5,1,-,43,45,5.898678,-162.066089,Forereef,Mid
HA1801,2018,PAL-1138,12374,Palmyra,4-Aug-18,MSW,JUVENILE,1401,1,3574,3,1,1,0,14,15,5.867444,-162.041249,Forereef,Shallow
HA1801,2018,PAL-1143,12409,Palmyra,5-Aug-18,ALG,ADULT,1435,1,3578,5,2.5,1,0,14,16,5.894722,-162.084479,Forereef,Shallow
HA1801,2018,PAL-1143,12409,Palmyra,5-Aug-18,MSW,JUVENILE,1435,1,3600,1,1,1,-1,14,16,5.894722,-162.084479,Forereef,Shallow
HA1801,2018,PAL-1190,12419,Palmyra,6-Aug-18,MSW,JUVENILE,1455,1,3604,1,1,1,0,13,19,5.881436,-162.120753,Forereef,Shallow
HA1801,2018,PAL-1104,12417,Palmyra,6-Aug-18,BH,JUVENILE,1451,1,3618,1,1,1,-1,47,50,5.875905,-162.131017,Forereef,Mid
HA1801,2018,PAL-1077,12394,Palmyra,5-Aug-18,CSC,ADULT,1423,1,3624,3,2.5,1,-,51,52,5.895581,-162.084318,Forereef,Mid
HA1801,2018,PAL-1170,12354,Palmyra,3-Aug-18,JDG,JUVENILE,1385,1,4120,1,1,1,-1,6,15,5.889177,-162.122065,Forereef,Shallow
HA1801,2018,PAL-1190,12419,Palmyra,6-Aug-18,BH,JUVENILE,1455,1,3646,3,1,1,0,13,19,5.881436,-162.120753,Forereef,Shallow
HA1801,2018,PAL-1152,12396,Palmyra,5-Aug-18,CSC,ADULT,1427,1,3664,3,2.5,1,0,15,17,5.896258,-162.105142,Forereef,Shallow
HA1801,2018,PAL-1057,12406,Palmyra,5-Aug-18,ALG,ADULT,1429,1,3680,5,2.5,1,0,63,65,5.896885,-162.088899,Forereef,Deep
HA1801,2018,PAL-1152,12396,Palmyra,5-Aug-18,CSC,ADULT,1427,1,3684,7,2.5,1,0,15,17,5.896258,-162.105142,Forereef,Shallow
HA1801,2018,PAL-1066,12416,Palmyra,6-Aug-18,MSW,JUVENILE,1449,1,3694,3,1,1,0,62,63,5.868817,-162.129816,Forereef,Deep
HA1801,2018,JAR-1984,12233,Jarvis,29-Jul-18,JDG,JUVENILE,1303,1,3702,5,1,1,0,21,25,-0.374247,-159.981524,Forereef,Mid
HA1801,2018,PAL-1162,12408,Palmyra,5-Aug-18,MSW,ADULT,1433,1,3706,1,2.5,1,0,14,16,5.895975,-162.07913,Forereef,Shallow
HA1801,2018,PAL-1153,12395,Palmyra,5-Aug-18,CSC,ADULT,1425,1,3716,3,2.5,1,-,12,13,5.895465,-162.08955,Forereef,Shallow
HA1801,2018,KIN-918,12514,Kingman,11-Aug-18,JDG,ADULT,1525,1,4178,3,2.5,1,0,43,46,6.405131,-162.460287,Lagoon,Mid
HA1801,2018,KIN-835,12438,Kingman,8-Aug-18,ALG,JUVENILE,1473,1,3762,5,1,1,0,23,27,6.427592,-162.371615,Forereef,Mid
HA1801,2018,KIN-835,12438,Kingman,8-Aug-18,ALG,ADULT,1473,1,3766,7,2.5,1,0,23,27,6.427592,-162.371615,Forereef,Mid
HA1801,2018,KIN-841,12437,Kingman,8-Aug-18,BH,ADULT,1471,1,3788,3,2.5,1,0,48,51,6.435843,-162.381747,Forereef,Mid
HA1801,2018,KIN-850,12433,Kingman,8-Aug-18,MSW,ADULT,1463,1,3790,5,2.5,1,0,22,25,6.420936,-162.362801,Forereef,Mid
HA1801,2018,KIN-868,12439,Kingman,8-Aug-18,BH,ADULT,1475,1,3816,7,2.5,1,-,17,21,6.424615,-162.368648,Forereef,Shallow
HA1801,2018,KIN-835,12438,Kingman,8-Aug-18,CSC,ADULT,1473,1,3826,1,2.5,1,-,23,27,6.427592,-162.371615,Forereef,Mid
HA1801,2018,KIN-850,12433,Kingman,8-Aug-18,JDG,JUVENILE,1463,1,3852,1,1,1,-,22,25,6.420936,-162.362801,Forereef,Mid
HA1801,2018,PAL-1057,12406,Palmyra,5-Aug-18,JDG,ADULT,1429,1,3868,1,2.5,1,-,63,65,5.896885,-162.088899,Forereef,Deep
HA1801,2018,KIN-837,12485,Kingman,9-Aug-18,BH,ADULT,1485,1,3892,5,2.5,1,0,21,25,6.429722,-162.37497,Forereef,Mid
HA1801,2018,KIN-837,12485,Kingman,9-Aug-18,BH,JUVENILE,1485,1,3894,5,1,1,0,21,25,6.429722,-162.37497,Forereef,Mid
HA1801,2018,KIN-860,12487,Kingman,9-Aug-18,ALG,JUVENILE,1489,1,3900,5,1,1,0,12,14,6.404042,-162.344833,Forereef,Shallow
HA1801,2018,KIN-838,12486,Kingman,9-Aug-18,ALG,JUVENILE,1487,1,3908,3,1,1,0,51,54,6.39717,-162.336306,Forereef,Mid
HA1801,2018,KIN-862,12496,Kingman,10-Aug-18,ALG,ADULT,1507,1,3920,7,2.5,1,0,18,22,6.385349,-162.336263,Forereef,Shallow
HA1801,2018,KIN-820,12490,Kingman,10-Aug-18,BH,JUVENILE,1495,1,3930,1,1,1,0,40,42,6.401337,-162.349918,Lagoon,Mid
HA1801,2018,KIN-820,12490,Kingman,10-Aug-18,BH,ADULT,1495,1,3934,5,2.5,1,0,40,42,6.401337,-162.349918,Lagoon,Mid
HA1801,2018,KIN-865,12492,Kingman,10-Aug-18,BH,JUVENILE,1499,1,3964,1,1,1,-1,12,16,6.38196,-162.35016,Forereef,Shallow
HA1801,2018,KIN-915,12517,Kingman,11-Aug-18,BH,JUVENILE,1531,1,3978,1,1,1,0,36,39,6.405676,-162.457571,Protected Slope,Mid
HA1801,2018,KIN-5001,12512,Kingman,11-Aug-18,ALG,JUVENILE,1521,1,3980,1,1,1,0,64,66,6.397649,-162.336273,Forereef,Deep
HA1801,2018,KIN-5001,12512,Kingman,11-Aug-18,ALG,ADULT,1521,1,3986,7,2.5,1,0,64,66,6.397649,-162.336273,Forereef,Deep
HA1801,2018,KIN-872,12493,Kingman,10-Aug-18,ALG,ADULT,1501,1,4038,7,2.5,1,0,67,70,6.400254,-162.434961,Lagoon,Deep
HA1801,2018,KIN-820,12490,Kingman,10-Aug-18,MSW,JUVENILE,1495,1,4048,3,1,1,0,40,42,6.401337,-162.349918,Lagoon,Mid
HA1801,2018,KIN-863,12491,Kingman,10-Aug-18,MSW,ADULT,1497,1,4056,3,2.5,1,0,16,18,6.393916,-162.335895,Forereef,Shallow
HA1801,2018,KIN-908,12516,Kingman,11-Aug-18,CSC,ADULT,1529,1,4116,3,2.5,1,0,50,52,6.398091,-162.460927,Protected Slope,Mid
HA1801,2018,PAL-1142,12353,Palmyra,3-Aug-18,JDG,JUVENILE,1383,1,4126,1,1,1,-1,9,13,5.886696,-162.115748,Forereef,Shallow
HA1801,2018,PAL-1142,12353,Palmyra,3-Aug-18,JDG,JUVENILE,1383,1,4130,5,1,1,0,9,13,5.886696,-162.115748,Forereef,Shallow
HA1801,2018,KIN-5001,12512,Kingman,11-Aug-18,JDG,ADULT,1521,1,4142,3,2.5,1,0,64,66,6.397649,-162.336273,Forereef,Deep
HA1801,2018,PAL-1107,12352,Palmyra,3-Aug-18,JDG,ADULT,1381,1,4134,1,2.5,1,0,24,29,5.886772,-162.130038,Forereef,Mid
HA1801,2018,PAL-1107,12352,Palmyra,3-Aug-18,JDG,JUVENILE,1381,1,4136,1,1,1,0,24,29,5.886772,-162.130038,Forereef,Mid
HA1801,2018,KIN-5001,12512,Kingman,11-Aug-18,JDG,JUVENILE,1521,1,4144,3,1,1,0,64,66,6.397649,-162.336273,Forereef,Deep
HA1801,2018,KIN-915,12517,Kingman,11-Aug-18,CSC,ADULT,1531,1,4156,5,2.5,1,0,36,39,6.405676,-162.457571,Protected Slope,Mid
HA1801,2018,KIN-865,12492,Kingman,10-Aug-18,CSC,ADULT,1499,1,4160,5,2.5,1,0,12,16,6.38196,-162.35016,Forereef,Shallow
HA1801,2018,KIN-865,12492,Kingman,10-Aug-18,CSC,ADULT,1499,1,4162,7,2.5,1,0,12,16,6.38196,-162.35016,Forereef,Shallow
HA1801,2018,KIN-860,12487,Kingman,9-Aug-18,JDG,JUVENILE,1489,1,4182,1,1,1,0,12,14,6.404042,-162.344833,Forereef,Shallow
HA1801,2018,KIN-815,12484,Kingman,9-Aug-18,JDG,JUVENILE,1483,1,4186,1,1,1,-1,64,65,6.435566,-162.392283,Backreef,Deep
HA1801,2018,KIN-838,12486,Kingman,9-Aug-18,JDG,ADULT,1487,1,4196,1,2.5,1,0,51,54,6.39717,-162.336306,Forereef,Mid
HA1801,2018,JAR-1974,12234,Jarvis,29-Jul-18,JDG,ADULT,1305,1,4204,1,2.5,1,0,31,35,-0.375679,-159.976233,Forereef,Mid
HA1801,2018,JAR-1974,12234,Jarvis,29-Jul-18,JDG,ADULT,1305,1,4208,7,2.5,1,0,31,35,-0.375679,-159.976233,Forereef,Mid
HA1801,2018,JAR-2031,12235,Jarvis,29-Jul-18,JDG,ADULT,1307,1,4210,1,2.5,1,0,18,20,-0.376718,-159.979493,Forereef,Shallow
HA1801,2018,JAR-2031,12235,Jarvis,29-Jul-18,JDG,ADULT,1307,1,4214,7,2.5,1,0,18,20,-0.376718,-159.979493,Forereef,Shallow
HA1801,2018,PAL-1162,12408,Palmyra,5-Aug-18,JDG,JUVENILE,1433,1,4222,3,1,1,0,14,16,5.895975,-162.07913,Forereef,Shallow
HA1801,2018,KIN-871,12488,Kingman,10-Aug-18,BH,JUVENILE,1491,1,4224,5,1,1,0,77,80,6.417319,-162.399122,Protected Slope,Deep
HA1801,2018,PAL-1101,12341,Palmyra,2-Aug-18,CSC,ADULT,1379,1,3346,5,2.5,1,0,21,23,5.893973,-162.130087,Forereef,Mid
HA1801,2018,PAL-1176,12359,Palmyra,3-Aug-18,ALG,JUVENILE,1395,1,3354,5,1,1,0,11,12,5.87388,-162.112352,Forereef,Shallow
HA1801,2018,PAL-1107,12352,Palmyra,3-Aug-18,MSW,JUVENILE,1381,1,3360,3,1,1,0,24,29,5.886772,-162.130038,Forereef,Mid
HA1801,2018,PAL-1093,12357,Palmyra,3-Aug-18,ALG,ADULT,1391,1,3368,3,2.5,1,0,33,35,5.866929,-162.123102,Forereef,Mid
HA1801,2018,PAL-1093,12357,Palmyra,3-Aug-18,BH,ADULT,1391,1,3372,1,2.5,1,0,33,35,5.866929,-162.123102,Forereef,Mid
